rtt_ms,carrier,server_location
0.10141206675224648,0,0
0.08729139922978177,0,0
0.10077021822849805,0,0
0.05519897304236199,0,0
0.08023106546854944,0,0
0.08921694480102699,0,0
0.03722721437740695,0,0
0.07702182284980746,0,0
0.09691912708600767,0,0
0.046854942233632874,0,0
0.0853658536585366,0,0
0.06675224646983313,0,0
0.07188703465982027,0,0
0.03915275994865214,0,0
0.1123234916559692,0,0
0.0853658536585366,0,0
0.12451861360718872,0,0
0.15532734274711166,0,0
0.08151476251604622,0,0
0.1527599486521181,0,0
0.07637997432605906,0,0
0.07252888318356868,0,0
0.16367137355584085,0,0
0.1315789473684211,0,0
0.14056482670089862,0,0
0.05198973042362001,0,0
0.03530166880616176,0,0
0.1232349165596919,0,0
0.09178433889602056,0,0
0.06611039794608473,0,0
0.12002567394094996,0,0
0.025032092426187452,0,0
0.0436456996148909,0,0
0.1283697047496791,0,0
0.09884467265725291,0,0
0.08793324775353017,0,0
0.13093709884467267,0,0
0.08023106546854944,0,0
0.13671373555840824,0,0
0.13735558408215662,0,0
0.05455712451861364,0,0
0.0,0,0
0.057124518613607206,0,0
0.10012836970474967,0,0
0.09499358151476253,0,0
0.10590500641848524,0,0
0.08857509627727858,0,0
0.07830551989730422,0,0
0.09563543003851091,0,0
0.08664955070603339,0,0
0.10205391527599486,0,0
0.1489088575096277,0,0
0.12451861360718872,0,0
0.11168164313222081,0,0
0.059691912708600775,0,0
0.00449293966623876,0,0
0.09820282413350448,0,0
0.10975609756097562,0,0
0.062259306803594344,0,0
0.08344030808729141,0,0
0.08729139922978177,0,0
0.10911424903722725,0,0
0.1540436456996149,0,0
0.09178433889602056,0,0
0.1617458279845956,0,0
0.05905006418485237,0,0
0.02759948652118102,0,0
0.11424903722721438,0,0
0.06418485237483956,0,0
0.1399229781771502,0,0
0.08087291399229782,0,0
0.07766367137355584,0,0
0.10077021822849805,0,0
0.1302952503209243,0,0
0.11810012836970477,0,0
0.08664955070603339,0,0
0.09178433889602056,0,0
0.15340179717586652,0,0
0.11874197689345314,0,0
0.11617458279845957,0,0
0.11489088575096276,0,0
0.1264441591784339,0,0
0.05455712451861364,0,0
0.07252888318356868,0,0
0.10783055198973043,0,0
0.06033376123234918,0,0
0.11810012836970477,0,0
0.11489088575096276,0,0
0.07445442875481384,0,0
0.05776636713735561,0,0
0.09242618741976896,0,0
0.15532734274711166,0,0
0.06418485237483956,0,0
0.08793324775353017,0,0
0.12965340179717585,0,0
0.08793324775353017,0,0
0.1155327342747112,0,0
0.1251604621309371,0,0
0.046854942233632874,0,0
0.13350449293966624,0,0
0.11874197689345314,0,0
0.12130937098844671,0,0
0.030808729139922997,0,0
0.04621309370988447,0,0
0.05391527599486523,0,0
0.11296534017971757,0,0
0.12259306803594353,0,0
0.07381258023106549,0,0
0.11424903722721438,0,0
0.09050064184852374,0,0
0.110397946084724,0,0
0.11103979460847238,0,0
0.11745827984595633,0,0
0.16302952503209242,0,0
0.110397946084724,0,0
0.10205391527599486,0,0
0.12066752246469833,0,0
0.0975609756097561,0,0
0.10012836970474967,0,0
0.053273427471116824,0,0
0.358793324775353,0,1
0.3928112965340179,0,1
0.36007702182284973,0,1
0.3709884467265725,0,1
0.38189987163029526,0,1
0.39088575096277267,0,1
0.3196405648267009,0,1
0.4801026957637997,0,1
0.42682926829268286,0,1
0.3966623876765083,0,1
0.38575096277278553,0,1
0.3292682926829268,0,1
0.3844672657252888,0,1
0.441591784338896,0,1
0.41399229781771496,0,1
0.3870346598202824,0,1
0.30487804878048785,0,1
0.36521181001283687,0,1
0.37933247753530164,0,1
0.3087291399229781,0,1
0.3709884467265725,0,1
0.36649550706033374,0,1
0.46919127086007695,0,1
0.3876765083440308,0,1
0.4088575096277278,0,1
0.358793324775353,0,1
0.32798459563543003,0,1
0.4165596919127085,0,1
0.45314505776636704,0,1
0.3966623876765083,0,1
0.4133504492939666,0,1
0.3870346598202824,0,1
0.3902439024390243,0,1
0.4679075738125802,0,1
0.3645699614890885,0,1
0.3806161745827984,0,1
0.3581514762516046,0,1
0.3748395378690629,0,1
0.3164313222079589,0,1
0.39216944801026954,0,1
0.3254172015404365,0,1
0.42105263157894735,0,1
0.3870346598202824,0,1
0.438382541720154,0,1
0.38896020539152754,0,1
0.45571245186136067,0,1
0.32734274711168165,0,1
0.43966623876765076,0,1
0.3973042362002567,0,1
0.4801026957637997,0,1
0.4621309370988447,0,1
0.36906290115532736,0,1
0.4704749679075738,0,1
0.38831835686777916,0,1
0.38510911424903715,0,1
0.42105263157894735,0,1
0.42682926829268286,0,1
0.4229781771501925,0,1
0.42682926829268286,0,1
0.4358151476251604,0,1
0.3870346598202824,0,1
0.383183568677792,0,1
0.40179717586649544,0,1
0.3940949935815147,0,1
0.36328626444159173,0,1
0.3973042362002567,0,1
0.44608472400513477,0,1
0.3709884467265725,0,1
0.3677792041078305,0,1
0.39794608472400506,0,1
0.36264441591784335,0,1
0.3928112965340179,0,1
0.4062901155327342,0,1
0.43774069319640563,0,1
0.4165596919127085,0,1
0.43324775353016687,0,1
0.45314505776636704,0,1
0.3716302952503209,0,1
0.4223363286264441,0,1
0.45250320924261866,0,1
0.4775353016688061,0,1
0.32670089858793316,0,1
0.3934531450577663,0,1
0.4293966623876764,0,1
0.4255455712451861,0,1
0.45057766367137353,0,1
0.40179717586649544,0,1
0.41078305519897307,0,1
0.3344030808729139,0,1
0.4492939666238768,0,1
0.3196405648267009,0,1
0.46983311938382544,0,1
0.4159178433889602,0,1
0.39537869062901154,0,1
0.43966623876765076,0,1
0.4704749679075738,0,1
0.47240051347881895,0,1
0.41399229781771496,0,1
0.3934531450577663,0,1
0.4781771501925546,0,1
0.34916559691912696,0,1
0.4672657252888318,0,1
0.39858793324775343,0,1
0.4704749679075738,0,1
0.4030808729139923,0,1
0.4088575096277278,0,1
0.44608472400513477,0,1
0.47240051347881895,0,1
0.4486521181001283,0,1
0.3741976893453145,0,1
0.46277278562259305,0,1
0.43709884467265714,0,1
0.40436456996148906,0,1
0.36906290115532736,0,1
0.4223363286264441,0,1
0.3485237483953787,0,1
0.41078305519897307,0,1
0.3876765083440308,0,1
0.3324775353016688,0,1
0.37804878048780477,0,1
0.41078305519897307,1,0
0.37227214377406925,1,0
0.2894736842105263,1,0
0.4191270860077021,1,0
0.3613607188703466,1,0
0.21309370988446727,1,0
0.20539152759948656,1,0
0.3677792041078305,1,0
0.40757381258023107,1,0
0.3876765083440308,1,0
0.31835686777920413,1,0
0.38575096277278553,1,0
0.3928112965340179,1,0
0.35622593068035946,1,0
0.1976893453145058,1,0
0.3549422336328626,1,0
0.20539152759948656,1,0
0.358793324775353,1,0
0.38831835686777916,1,0
0.3748395378690629,1,0
0.4216944801026957,1,0
0.383183568677792,1,0
0.30231065468549423,1,0
0.41399229781771496,1,0
0.18613607188703465,1,0
0.39088575096277267,1,0
0.3998716302952503,1,0
0.40179717586649544,1,0
0.34980744544287545,1,0
0.40500641848523744,1,0
0.41848523748395383,1,0
0.3998716302952503,1,0
0.41784338896020534,1,0
0.3812580231065468,1,0
0.23876765083440307,1,0
0.36264441591784335,1,0
0.41527599486521183,1,0
0.40500641848523744,1,0
0.34274711168164307,1,0
0.37291399229781763,1,0
0.3446726572528883,1,0
0.3741976893453145,1,0
0.41784338896020534,1,0
0.2708600770218229,1,0
0.16752246469833118,1,0
0.4037227214377406,1,0
0.36649550706033374,1,0
0.3966623876765083,1,0
0.41142490372272134,1,0
0.4223363286264441,1,0
0.1668806161745828,1,0
0.42041078305519897,1,0
0.09242618741976896,1,0
0.41720154043645696,1,0
0.1976893453145058,1,0
0.3543003851091142,1,0
0.3748395378690629,1,0
0.3645699614890885,1,0
0.41399229781771496,1,0
0.36007702182284973,1,0
0.3735558408215661,1,0
0.34980744544287545,1,0
0.22721437740693198,1,0
0.4165596919127085,1,0
0.3543003851091142,1,0
0.14955070603337614,1,0
0.24197689345314502,1,0
0.24069319640564826,1,0
0.42105263157894735,1,0
0.4062901155327342,1,0
0.36842105263157887,1,0
0.4101412066752246,1,0
0.41720154043645696,1,0
0.42105263157894735,1,0
0.4133504492939666,1,0
0.4133504492939666,1,0
0.4133504492939666,1,0
0.4120667522464698,1,0
0.3902439024390243,1,0
0.168806161745828,1,0
0.3973042362002567,1,0
0.3844672657252888,1,0
0.42041078305519897,1,0
0.42041078305519897,1,0
0.35622593068035946,1,0
0.1797175866495507,1,0
0.36328626444159173,1,0
0.389602053915276,1,0
0.3748395378690629,1,0
0.2612323491655969,1,0
0.3812580231065468,1,0
0.37227214377406925,1,0
0.3709884467265725,1,0
0.22785622593068036,1,0
0.3934531450577663,1,0
0.3478818998716303,1,0
0.37548138639281126,1,0
0.39473684210526316,1,0
0.251604621309371,1,0
0.24646983311938384,1,0
0.3344030808729139,1,0
0.386392811296534,1,0
0.3568677792041077,1,0
0.4005134788189987,1,0
0.3510911424903723,1,0
0.31129653401797175,1,0
0.4030808729139923,1,0
0.38896020539152754,1,0
0.36906290115532736,1,0
0.3940949935815147,1,0
0.23234916559691912,1,0
0.2804878048780488,1,0
0.38510911424903715,1,0
0.3812580231065468,1,0
0.38896020539152754,1,0
0.35558408215661097,1,0
0.3709884467265725,1,0
0.3613607188703466,1,0
0.3709884467265725,1,0
0.30423620025673936,1,0
0.754813863928113,1,1
0.9999999999999999,1,1
0.8318356867779204,1,1
0.5109114249037227,1,1
0.7034659820282413,1,1
0.6964056482670089,1,1
0.7034659820282413,1,1
0.7439024390243901,1,1
0.9826700898587933,1,1
0.8992297817715019,1,1
0.7272143774069318,1,1
0.8671373555840821,1,1
0.7130937098844673,1,1
0.6861360718870345,1,1
0.9364569961489088,1,1
0.8549422336328626,1,1
0.7811296534017972,1,1
0.7984595635430037,1,1
0.8985879332477534,1,1
0.8998716302952502,1,1
0.8709884467265724,1,1
0.7008985879332478,1,1
0.6148908857509627,1,1
0.9884467265725286,1,1
0.7188703465982027,1,1
0.6964056482670089,1,1
0.9852374839537869,1,1
0.9441591784338895,1,1
0.7214377406931963,1,1
0.9762516046213093,1,1
0.6662387676508343,1,1
0.7156611039794607,1,1
0.9801026957637996,1,1
0.5192554557124518,1,1
0.9184852374839537,1,1
0.9736842105263158,1,1
0.941591784338896,1,1
0.9942233632862644,1,1
0.9672657252888318,1,1
0.9865211810012836,1,1
0.7066752246469833,1,1
0.8112965340179716,1,1
0.4807445442875481,1,1
0.8851091142490372,1,1
0.6848523748395379,1,1
0.8042362002567394,1,1
0.8812580231065469,1,1
0.9871630295250321,1,1
0.7560975609756097,1,1
0.9679075738125801,1,1
0.9550706033376123,1,1
0.6854942233632862,1,1
0.5693196405648266,1,1
0.9736842105263158,1,1
0.7323491655969191,1,1
0.5346598202824133,1,1
0.537227214377407,1,1
0.9743260590500641,1,1
0.9005134788189987,1,1
0.9781771501925544,1,1
0.5269576379974326,1,1
0.94801026957638,1,1
0.7342747111681642,1,1
0.9024390243902439,1,1
0.7779204107830552,1,1
0.7362002567394095,1,1
0.928754813863928,1,1
0.8504492939666238,1,1
0.7721437740693196,1,1
0.9621309370988446,1,1
0.8106546854942233,1,1
0.9216944801026957,1,1
0.7188703465982027,1,1
0.7637997432605903,1,1
0.8985879332477534,1,1
0.7246469833119383,1,1
0.7342747111681642,1,1
0.953145057766367,1,1
0.5410783055198972,1,1
0.7246469833119383,1,1
0.8202824133504493,1,1
0.704749679075738,1,1
0.7086007702182284,1,1
0.7958921694480101,1,1
0.9980744544287546,1,1
0.7862644415917842,1,1
0.7605905006418484,1,1
0.800385109114249,1,1
0.701540436456996,1,1
0.81193838254172,1,1
0.9916559691912706,1,1
0.5622593068035943,1,1
0.9101412066752245,1,1
0.6232349165596919,1,1
0.751604621309371,1,1
0.9550706033376123,1,1
0.7098844672657253,1,1
0.8222079589216945,1,1
0.9582798459563543,1,1
0.7143774069319639,1,1
0.6662387676508343,1,1
0.4640564826700898,1,1
0.7554557124518614,1,1
0.701540436456996,1,1
0.7856225930680358,1,1
0.7753530166880616,1,1
0.9865211810012836,1,1
0.49229781771501924,1,1
0.9788189987163028,1,1
0.5738125802310654,1,1
0.9210526315789472,1,1
0.55198973042362,1,1
0.7220795892169447,1,1
0.7496790757381258,1,1
0.7259306803594352,1,1
0.9646983311938381,1,1
0.6899871630295249,1,1
0.9005134788189987,1,1
0.9582798459563543,1,1
0.797175866495507,1,1
0.33697047496790755,2,0
0.24839537869062897,2,0
0.3286264441591784,2,0
0.2811296534017972,2,0
0.17522464698331194,2,0
0.21566110397946084,2,0
0.3517329910141206,2,0
0.18035943517329908,2,0
0.2086007702182285,2,0
0.21245186136071884,2,0
0.3087291399229781,2,0
0.2362002567394095,2,0
0.32028241335044927,2,0
0.18998716302952504,2,0
0.15468549422336328,2,0
0.2490372272143774,2,0
0.16367137355584085,2,0
0.30808729139922975,2,0
0.1302952503209243,2,0
0.27856225930680356,2,0
0.15532734274711166,2,0
0.3093709884467266,2,0
0.33311938382541717,2,0
0.1123234916559692,2,0
0.2092426187419769,2,0
0.29460847240051347,2,0
0.14569961489088576,2,0
0.34274711168164307,2,0
0.30231065468549423,2,0
0.31771501925545576,2,0
0.34724005134788183,2,0
0.2612323491655969,2,0
0.33119383825417203,2,0
0.3350449293966624,2,0
0.18741976893453147,2,0
0.3549422336328626,2,0
0.19127086007702185,2,0
0.31450577663671375,2,0
0.2349165596919127,2,0
0.18035943517329908,2,0
0.31065468549422337,2,0
0.09948652118100129,2,0
0.16238767650834404,2,0
0.310012836970475,2,0
0.3363286264441592,2,0
0.3087291399229781,2,0
0.12387676508344034,2,0
0.31707317073170727,2,0
0.2637997432605905,2,0
0.28241335044929394,2,0
0.29845956354300385,2,0
0.2509627727856226,2,0
0.2086007702182285,2,0
0.34338896020539156,2,0
0.2509627727856226,2,0
0.3421052631578947,2,0
0.22272143774069317,2,0
0.22528883183568674,2,0
0.34980744544287545,2,0
0.27856225930680356,2,0
0.32991014120667517,2,0
0.2682926829268293,2,0
0.3029525032092426,2,0
0.16816431322207956,2,0
0.15661103979460847,2,0
0.21822849807445446,2,0
0.13414634146341467,2,0
0.2522464698331194,2,0
0.1976893453145058,2,0
0.21501925545571246,2,0
0.34659820282413345,2,0
0.32413350449293965,2,0
0.15083440308087295,2,0
0.3388960205391528,2,0
0.3324775353016688,2,0
0.2933247753530167,2,0
0.2708600770218229,2,0
0.13478818998716305,2,0
0.24646983311938384,2,0
0.3388960205391528,2,0
0.27599486521181005,2,0
0.09627727856225934,2,0
0.2670089858793324,2,0
0.1264441591784339,2,0
0.13286264441591786,2,0
0.22079589216944803,2,0
0.09370988446726572,2,0
0.13350449293966624,2,0
0.3414634146341463,2,0
0.15532734274711166,2,0
0.21116816431322208,2,0
0.3421052631578947,2,0
0.12580231065468547,2,0
0.1399229781771502,2,0
0.2490372272143774,2,0
0.11489088575096276,2,0
0.18870346598202822,2,0
0.3356867779204108,2,0
0.32413350449293965,2,0
0.3388960205391528,2,0
0.24326059050064183,2,0
0.16046213093709885,2,0
0.30423620025673936,2,0
0.3485237483953787,2,0
0.2747111681643132,2,0
0.3356867779204108,2,0
0.14569961489088576,2,0
0.12708600770218229,2,0
0.18806161745827984,2,0
0.14184852374839538,2,0
0.13671373555840824,2,0
0.303594351732991,2,0
0.3228498074454429,2,0
0.29845956354300385,2,0
0.2554557124518614,2,0
0.1431322207958922,2,0
0.22528883183568674,2,0
0.30166880616174585,2,0
0.1925545571245186,2,0
0.3421052631578947,2,0
0.4249037227214377,2,1
0.41848523748395383,2,1
0.49165596919127075,2,1
0.3998716302952503,2,1
0.48202824133504485,2,1
0.517971758664955,2,1
0.5096277278562258,2,1
0.41527599486521183,2,1
0.5166880616174583,2,1
0.5038510911424904,2,1
0.48202824133504485,2,1
0.5109114249037227,2,1
0.487163029525032,2,1
0.4775353016688061,2,1
0.490372272143774,2,1
0.5295250320924262,2,1
0.4448010269576379,2,1
0.5032092426187419,2,1
0.5404364569961488,2,1
0.4576379974326058,2,1
0.45250320924261866,2,1
0.4743260590500641,2,1
0.43324775353016687,2,1
0.4749679075738126,2,1
0.4512195121951219,2,1
0.5340179717586649,2,1
0.5160462130937098,2,1
0.4679075738125802,2,1
0.5314505776636713,2,1
0.5166880616174583,2,1
0.5417201540436456,2,1
0.49807445442875475,2,1
0.44993581514762504,2,1
0.5365853658536585,2,1
0.5109114249037227,2,1
0.490372272143774,2,1
0.44351732991014114,2,1
0.5237483953786906,2,1
0.4704749679075738,2,1
0.42811296534017973,2,1
0.49807445442875475,2,1
0.48844672657252886,2,1
0.48395378690629,2,1
0.5051347881899871,2,1
0.4967907573812579,2,1
0.46020539152759943,2,1
0.4492939666238768,2,1
0.5192554557124518,2,1
0.47625160462130933,2,1
0.4255455712451861,2,1
0.5025673940949935,2,1
0.5070603337612323,2,1
0.4345314505776636,2,1
0.5134788189987163,2,1
0.46598202824133494,2,1
0.48395378690629,2,1
0.5089858793324775,2,1
0.5494223363286264,2,1
0.4845956354300385,2,1
0.4717586649550706,2,1
0.45956354300385105,2,1
0.4448010269576379,2,1
0.548780487804878,2,1
0.45250320924261866,2,1
0.5378690629011553,2,1
0.5404364569961488,2,1
0.4005134788189987,2,1
0.4646983311938382,2,1
0.5115532734274711,2,1
0.4897304236200256,2,1
0.4191270860077021,2,1
0.47304236200256733,2,1
0.5269576379974326,2,1
0.3870346598202824,2,1
0.5295250320924262,2,1
0.4037227214377406,2,1
0.45057766367137353,2,1
0.521181001283697,2,1
0.43003851091142486,2,1
0.5141206675224647,2,1
0.46854942233632857,2,1
0.4717586649550706,2,1
0.46662387676508343,2,1
0.49871630295250324,2,1
0.4473684210526315,2,1
0.4454428754813863,2,1
0.48202824133504485,2,1
0.5038510911424904,2,1
0.4993581514762515,2,1
0.4621309370988447,2,1
0.46598202824133494,2,1
0.493581514762516,2,1
0.5070603337612323,2,1
0.39858793324775343,2,1
0.4390243902439024,2,1
0.537227214377407,2,1
0.5333761232349165,2,1
0.5128369704749678,2,1
0.44030808729139914,2,1
0.44672657252888315,2,1
0.4165596919127085,2,1
0.4422336328626444,2,1
0.5423620025673941,2,1
0.3992297817715019,2,1
0.3876765083440308,2,1
0.49165596919127075,2,1
0.4865211810012836,2,1
0.441591784338896,2,1
0.47304236200256733,2,1
0.44672657252888315,2,1
0.4993581514762515,2,1
0.49229781771501924,2,1
0.3940949935815147,2,1
0.4929396662387676,2,1
0.46277278562259305,2,1
0.46277278562259305,2,1
0.42747111681643124,2,1
0.44608472400513477,2,1
0.44287548138639277,2,1
0.5359435173299101,2,1
